RPA0017,e062ee92-38f1-41a8-bd83-5318270c7b07,WORKER - Giros BCI,2022-01-26T10:03:40.1211189-03:00
RPA0017,47637a4f-1128-4276-8f04-04fcd260bdec,WORKER - Giros BCI,2022-01-26T10:05:48.9361884-03:00
RPA0017,7767f784-6cb5-47a3-94c0-6b83e7371e6f,WORKER - Giros BCI,2022-01-26T10:08:46.4240074-03:00
RPA0017,064f103a-6b5c-4eee-8187-cf6c3d449f3d,WORKER - Giros BCI,2022-01-26T10:10:29.5922649-03:00
RPA0017,988ed105-be0b-4bc6-8d97-92656074f514,WORKER - Giros BCI,2022-01-26T10:12:51.149725-03:00
RPA0017,92217535-c05e-47e2-aedd-ca57871d9580,WORKER - Giros BCI,2022-01-26T10:15:38.7349352-03:00
RPA0017,09663bab-1776-4ad6-a65b-576233bcefe0,WORKER - Giros BCI,2022-01-26T10:17:58.1231232-03:00
RPA0017,1e7d3a64-583e-42ca-9c4c-bb0d1b1c4644,WORKER - Giros BCI,2022-01-26T10:20:40.5989159-03:00
RPA0017,bd34b313-7f58-4ad6-ba28-26310b5a8e6a,WORKER - Giros BCI,2022-01-26T10:22:52.3868494-03:00
RPA0017,d0204c3a-9efc-4b49-8116-319c4def123a,WORKER - Giros BCI,2022-01-26T10:25:43.0996916-03:00
RPA0017,3ce429b9-ac1c-4ca0-8a89-6ed495025f32,WORKER - Giros BCI,2022-01-26T10:28:52.7660252-03:00
RPA0017,5aa2569f-c7da-43cb-81ee-876f74a95918,WORKER - Giros BCI,2022-01-26T10:31:43.6546088-03:00
RPA0003,34dc5e38-412a-4e0e-ab67-7b725d128310,Actualizacion pizarra,2022-01-26T10:32:05.9125652-03:00
RPA0017,348df702-fcec-4222-9e43-49f842f633b0,WORKER - Giros BCI,2022-01-26T10:34:53.6608674-03:00
RPA0009,68219d7e-5829-433e-9d10-02a7b6574ac5,WORKER - Garantias,2022-01-26T10:36:42.9768379-03:00
RPA0017,16cca95a-0715-4c49-b3da-22ef6e90f05f,WORKER - Giros BCI,2022-01-26T10:37:42.3160941-03:00
RPA0009,bab3b68d-e0b8-4b63-ac88-03f87d10a2e2,WORKER - Garantias,2022-01-26T10:39:51.1139193-03:00
RPA0017,7e97c462-d87f-4d30-ba26-0ec261d2e8c2,WORKER - Giros BCI,2022-01-26T10:40:35.6444347-03:00
RPA0017,33d477de-4277-48c3-8680-56c779b2bc68,WORKER - Giros BCI,2022-01-26T10:42:39.9811687-03:00
RPA0017,6cfd7061-99de-4480-81bf-59bcbaf1ffcd,WORKER - Giros BCI,2022-01-26T10:45:04.4107812-03:00
RPA0017,f496f756-1ccd-4609-9f09-6fb5ceb573e4,WORKER - Giros BCI,2022-01-26T10:47:54.960565-03:00
RPA0009,496efa2e-cbc5-4cac-a289-7e26ef856570,WORKER - Garantias,2022-01-26T10:47:55.9553229-03:00
RPA0017,73421598-88ba-44b5-b883-0f958652b5d4,WORKER - Giros BCI,2022-01-26T10:51:01.795177-03:00
RPA0017,e24e0245-8651-4ec5-aaa5-ef925fda53ba,WORKER - Giros BCI,2022-01-26T10:53:38.996839-03:00
